gcm,period_scenario,temp_ch_ipcc,mass_remaining
ukesm1-0-ll,2081-2100_ssp370,5.840495049230714,2.3404120884045505
ukesm1-0-ll,2081-2100_ssp370,5.840495049230714,3.311640191766816
ipsl-cm6a-lr,2081-2100_ssp585,5.849304978170279,11.566789348063342
ipsl-cm6a-lr,2081-2100_ssp585,5.849304978170279,9.696820504679678
ipsl-cm6a-lr,2081-2100_ssp585,5.849304978170279,4.10334047643813
ipsl-cm6a-lr,2081-2100_ssp585,5.849304978170279,4.03592342799244
ukesm1-0-ll,2081-2100_ssp585,6.884360785697311,9.462886574607422
ukesm1-0-ll,2081-2100_ssp585,6.884360785697311,5.22072770552049
ukesm1-0-ll,2081-2100_ssp585,6.884360785697311,1.4150149493129922
ukesm1-0-ll,2081-2100_ssp585,6.884360785697311,3.10441780724537
gfdl-esm4,1851-1870_hist,0.2314087884401598,91.75217529396392
gfdl-esm4,1901-1920_hist,0.478288564324949,77.17713699791784
gfdl-esm4,1951-1970_hist,0.3922811293371855,90.25582335393804
gfdl-esm4,1995-2014_hist,0.9014667339962784,78.45270653060186
gfdl-esm4,2021-2040_ssp126,1.493791625332881,57.29840669856637
gfdl-esm4,2021-2040_ssp370,1.4885639337566965,61.50347606324609
gfdl-esm4,2021-2040_ssp585,1.5298023875255358,54.84996222864911
gfdl-esm4,2041-2060_ssp126,1.6787497715238051,59.46423883075548
gfdl-esm4,2041-2060_ssp370,2.049607531491984,53.18334260349844
gfdl-esm4,2041-2060_ssp585,2.189115489502097,43.61085431038231
gfdl-esm4,2061-2080_ssp126,1.7300556075408982,58.2935351079104
gfdl-esm4,2061-2080_ssp370,2.8141615409733487,36.65708696955385
gfdl-esm4,2061-2080_ssp585,3.048039247761285,31.876351663233056
gfdl-esm4,2081-2100_ssp126,1.6844760802167618,57.328694926037926
gfdl-esm4,2081-2100_ssp370,3.532319114202964,27.33554302224078
gfdl-esm4,2081-2100_ssp585,4.001455331400752,19.354171223625677
ipsl-cm6a-lr,1851-1870_hist,-0.1319133257011855,114.12190171118446
ipsl-cm6a-lr,1901-1920_hist,-0.1435287736460142,117.98495224191316
ipsl-cm6a-lr,1951-1970_hist,0.3028923844731737,94.87726254014984
ipsl-cm6a-lr,1995-2014_hist,0.913313145803356,78.15776626517798
ipsl-cm6a-lr,2021-2040_ssp126,1.636714986028974,59.67398469249445
ipsl-cm6a-lr,2021-2040_ssp370,1.6781632715811343,59.78114757771616
ipsl-cm6a-lr,2021-2040_ssp585,1.664909941388102,59.26389118954118
ipsl-cm6a-lr,2041-2060_ssp126,2.049075466844948,51.08481364307907
ipsl-cm6a-lr,2041-2060_ssp370,2.594827136799448,38.41490915662709
ipsl-cm6a-lr,2041-2060_ssp585,2.843937216517189,35.505056268824454
ipsl-cm6a-lr,2061-2080_ssp126,2.191208340613269,49.50049706417471
ipsl-cm6a-lr,2061-2080_ssp370,3.5131147480935234,25.48469767034
ipsl-cm6a-lr,2061-2080_ssp585,4.16009837781178,19.059976715975065
ipsl-cm6a-lr,2081-2100_ssp126,2.1712205231308155,43.14229177914551
ipsl-cm6a-lr,2081-2100_ssp370,4.677751174879019,14.08054382507522
ipsl-cm6a-lr,2081-2100_ssp585,5.849304978170279,8.744514972223225
mpi-esm1-2-hr,1851-1870_hist,0.0833736138284337,94.11274849409531
mpi-esm1-2-hr,1901-1920_hist,0.1016562514146834,99.8098085811864
mpi-esm1-2-hr,1951-1970_hist,0.3530089022449858,93.05976753689392
mpi-esm1-2-hr,1995-2014_hist,0.9049395549636868,76.57254154928387
mpi-esm1-2-hr,2021-2040_ssp126,1.4691135287002737,60.08359647262075
mpi-esm1-2-hr,2021-2040_ssp370,1.4937790687750323,61.52536300699823
mpi-esm1-2-hr,2021-2040_ssp585,1.5283027574212975,64.32166070701234
mpi-esm1-2-hr,2041-2060_ssp126,1.656830649489223,61.41394842112305
